Unnamed: 0_level_0,Unnamed: 1_level_0,Player,Round 1,Round 1,Unnamed: 5_level_0,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Advanced,Advanced,Advanced,Advanced,Draft_Year
59,59,PHO,John Campbell,Clemson,,,,,,,,,,,,,,,,,,1980
60,60,SAS,LaVon Mercer,Georgia,,,,,,,,,,,,,,,,,,1980
61,61,SAS,Rich Yonakor,UNC,1,10,70,33,27,3,.538,,.714,7.0,3.3,2.7,0.3,0.3,.201,-1.8,0.1,1980
62,62,KCK,Tony Murphy,Southern University and A&M College,,,,,,,,,,,,,,,,,,1980
63,63,MIL,Al Beal,Oklahoma,,,,,,,,,,,,,,,,,,1980
64,64,DET,Jonathan Moore,Furman University,,,,,,,,,,,,,,,,,,1980
65,65,PHO,Doug True,California,,,,,,,,,,,,,,,,,,1980
66,66,SEA,Carl Bailey,Tuskegee University,1,1,7,2,0,0,1.000,,,7.0,2.0,0.0,0.0,0.0,-.268,-5.1,0.0,1980
67,67,PHI,Reggie Gaines,Winston-Salem State,,,,,,,,,,,,,,,,,,1980
68,68,CLE,Ron Jones,Illinois State,,,,,,,,,,,,,,,,,,1980
69,69,BOS,Don Newman,Idaho,,,,,,,,,,,,,,,,,,1980
Rk,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP,1980
70,70,DET,Darwin Cook,University of Portland,8,612,14156,5820,1308,2248,.453,.196,.764,23.1,9.5,2.1,3.7,22.9,.078,0.6,9.4,1980
71,71,GSW,Robert Scott,Alabama,,,,,,,,,,,,,,,,,,1980
72,72,UTA,Alan Taylor,BYU,,,,,,,,,,,,,,,,,,1980
73,73,DEN,Sammie Ellis,Pitt,,,,,,,,,,,,,,,,,,1980
74,74,CHI,Ron Charles,Michigan State,,,,,,,,,,,,,,,,,,1980
75,75,NJN,Rory Sparrow,Villanova,12,836,22550,7557,1755,4192,.466,.260,.797,27.0,9.0,2.1,5.0,28.3,.060,-1.5,3.0,1980
76,76,SDC,Ed Odom,Oklahoma State,,,,,,,,,,,,,,,,,,1980
77,77,CLE,Murray Brown,Florida State,,,,,,,,,,,,,,,,,,1980
78,78,IND,Rich Branning,Notre Dame,,,,,,,,,,,,,,,,,,1980
79,79,POR,Kelvin Henderson,Saint Louis,,,,,,,,,,,,,,,,,,1980
80,80,DAL,David Johnson,Weber State,,,,,,,,,,,,,,,,,,1980
81,81,WSB,Francois Wise,Cal State Long Beach,,,,,,,,,,,,,,,,,,1980
82,82,NYK,Joe Chrnelich,Wisconsin,,,,,,,,,,,,,,,,,,1980
83,83,SAS,Calvin Roberts,Cal State Fullerton,,,,,,,,,,,,,,,,,,1980
84,84,HOU,Dean Hunger,Utah State University,,,,,,,,,,,,,,,,,,1980
85,85,PHI,Billy Bryant,Western Kentucky,,,,,,,,,,,,,,,,,,1980
86,86,MIL,Jeff Wolf,UNC,,,,,,,,,,,,,,,,,,1980
87,87,LAL,Tony Jackson,Florida State,1,2,14,2,2,2,.333,,,7.0,1.0,1.0,1.0,0.0,.124,-3.6,0.0,1980
88,88,PHO,Leroy Stampley,Loyola Chicago,,,,,,,,,,,,,,,,,,1980
89,89,SEA,Gary Ray Hooker,Murray State,,,,,,,,,,,,,,,,,,1980
90,90,PHI,Harold Hubbard,Savannah State University,,,,,,,,,,,,,,,,,,1980
91,91,LAL,Ron Baxter,Texas,,,,,,,,,,,,,,,,,,1980
92,92,BOS,Kevin Hamilton,Iona College,,,,,,,,,,,,,,,,,,1980
Rk,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP,1980
93,93,DET,Tony Fuller,Pepperdine,1,15,248,60,42,28,.364,.000,.750,16.5,4.0,2.8,1.9,-0.1,-.021,-4.0,-0.2,1980
94,94,UTA,Wally West,Boston University,,,,,,,,,,,,,,,,,,1980
95,95,GSW,Don Carfino,USC,,,,,,,,,,,,,,,,,,1980
96,96,CHI,Mike Campbell,Northwestern,,,,,,,,,,,,,,,,,,1980
97,97,DEN,James Patrick,Texas State University,,,,,,,,,,,,,,,,,,1980
98,98,NJN,Aaron Curry,Oklahoma,,,,,,,,,,,,,,,,,,1980
99,99,SDC,Wally Rank,San Jose State,1,25,153,55,30,17,.368,,.464,6.1,2.2,1.2,0.7,-0.4,-.140,-7.5,-0.3,1980
100,100,IND,Joe Galvin,Illinois State,,,,,,,,,,,,,,,,,,1980
101,101,CLE,LaVon Williams,Kentucky,,,,,,,,,,,,,,,,,,1980
102,102,POR,Larry Belin,New Mexico,,,,,,,,,,,,,,,,,,1980
103,103,DAL,Darrell Allums,UCLA,1,22,276,59,65,25,.343,.000,.591,12.5,2.7,3.0,1.1,-0.3,-.054,-5.6,-0.3,1980
104,104,NYK,William Carey,Albright College,,,,,,,,,,,,,,,,,,1980
105,105,WSB,Daryl Strickland,Rutgers University,,,,,,,,,,,,,,,,,,1980
106,106,HOU,Albert Jones,New Mexico,,,,,,,,,,,,,,,,,,1980
107,107,SAS,Gib Hinz,University of Wisconsin-Eau Claire,,,,,,,,,,,,,,,,,,1980
108,108,KCK,Kelvin Blakely,Eastern Michigan,,,,,,,,,,,,,,,,,,1980
109,109,MIL,Ken Jones,VCU,,,,,,,,,,,,,,,,,,1980
110,110,ATL,Mike Doyle,South Carolina,,,,,,,,,,,,,,,,,,1980
111,111,PHO,Mark Stevens,Northern Arizona University,,,,,,,,,,,,,,,,,,1980
112,112,SEA,Lenny Horton,Georgia Tech,,,,,,,,,,,,,,,,,,1980
113,113,PHI,Jim Swaney,Toledo,,,,,,,,,,,,,,,,,,1980
114,114,LAL,Rick Raivio,University of Portland,,,,,,,,,,,,,,,,,,1980
115,115,BOS,Rufus Harris,University of Maine,,,,,,,,,,,,,,,,,,1980
Rk,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP,1980
116,116,DET,Tony Turner,University of Alaska Anchorage,,,,,,,,,,,,,,,,,,1980
117,117,GSW,Neil Bresnahan,Illinois,,,,,,,,,,,,,,,,,,1980
118,118,UTA,Kenny Cunningham,Western Michigan,,,,,,,,,,,,,,,,,,1980
119,119,DEN,Ernie Hill,Oklahoma City University,,,,,,,,,,,,,,,,,,1980
120,120,CHI,Bernard Rencher,St. John's,,,,,,,,,,,,,,,,,,1980
121,121,NJN,Rick Mattick,LSU,,,,,,,,,,,,,,,,,,1980
122,122,SDC,Londale Theus,Santa Clara,,,,,,,,,,,,,,,,,,1980
123,123,CLE,Antonio Martin,Oral Roberts,,,,,,,,,,,,,,,,,,1980
124,124,IND,Randy Owens,Philadelphia University,,,,,,,,,,,,,,,,,,1980
125,125,POR,Perry Mirkovich,University of Lethbridge,,,,,,,,,,,,,,,,,,1980
126,126,DAL,Leroy Jackson,Cameron University,,,,,,,,,,,,,,,,,,1980
127,127,WSB,Ken Dancy,Chicago State,,,,,,,,,,,,,,,,,,1980
128,128,NYK,Kelvin Hicks,New York Institute of Technology,,,,,,,,,,,,,,,,,,1980
129,129,SAS,Dean Uthoff,Iowa State,,,,,,,,,,,,,,,,,,1980
130,130,HOU,Everette Jefferson,New Mexico,,,,,,,,,,,,,,,,,,1980
131,131,KCK,Trent Grooms,Kent State University,,,,,,,,,,,,,,,,,,1980
132,132,MIL,Alex Gilbert,Indiana State University,,,,,,,,,,,,,,,,,,1980
133,133,ATL,Mike Zagardo,George Washington,,,,,,,,,,,,,,,,,,1980
134,134,PHO,Coby Leavitt,Utah,,,,,,,,,,,,,,,,,,1980
135,135,SEA,Jim Strickland,South Carolina,,,,,,,,,,,,,,,,,,1980
136,136,PHI,Donald Cooper,Saint Augustine's College,,,,,,,,,,,,,,,,,,1980
137,137,LAL,Otis Boddie,University of North Alabama,,,,,,,,,,,,,,,,,,1980
138,138,BOS,Kenny Evans,Norfolk State,,,,,,,,,,,,,,,,,,1980
Rk,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP,1980
139,139,DET,Carl Pierce,Gonzaga,,,,,,,,,,,,,,,,,,1980
140,140,UTA,Dave Colescott,UNC,,,,,,,,,,,,,,,,,,1980
141,141,GSW,Lorenzo Romar,Washington,5,291,5188,1731,385,1022,.464,.211,.749,17.8,5.9,1.3,3.5,8.0,.074,-0.6,1.8,1980
142,142,CHI,Robert Byrd,Marquette,,,,,,,,,,,,,,,,,,1980
143,143,DEN,Tommy Springer,Vanderbilt,,,,,,,,,,,,,,,,,,1980
144,144,NJN,Larry Spicer,UAB,,,,,,,,,,,,,,,,,,1980
145,145,SDC,Paul Anderson,Vanguard University of Southern California,,,,,,,,,,,,,,,,,,1980
146,146,IND,Charles Naddaff,Lafayette College,,,,,,,,,,,,,,,,,,1980
147,147,CLE,Leroy Berry,Wilmington College,,,,,,,,,,,,,,,,,,1980
148,148,POR,Gig Sims,UCLA,,,,,,,,,,,,,,,,,,1980
149,149,DAL,Tony Forch,Midwestern State University,,,,,,,,,,,,,,,,,,1980
150,150,NYK,Bobby Turner,Louisville,,,,,,,,,,,,,,,,,,1980
151,151,WSB,Karl Godine,Stephen F. Austin,,,,,,,,,,,,,,,,,,1980
152,152,HOU,Joe Nehls,Arizona,,,,,,,,,,,,,,,,,,1980
153,153,SAS,Alan Zahn,Arkansas,,,,,,,,,,,,,,,,,,1980
154,154,KCK,Arnold McDowell,Montana State,,,,,,,,,,,,,,,,,,1980
155,155,MIL,Ron White,Furman University,,,,,,,,,,,,,,,,,,1980
156,156,ATL,Charles Hightower,Dillard University,,,,,,,,,,,,,,,,,,1980
157,157,PHO,Ron Williams,Montana-Western,,,,,,,,,,,,,,,,,,1980
158,158,SEA,Carl Ervin,Seattle University,,,,,,,,,,,,,,,,,,1980
159,159,PHI,Richard Smith,Weber State,,,,,,,,,,,,,,,,,,1980
160,160,BOS,Les Henson,Virginia Tech,,,,,,,,,,,,,,,,,,1980
Rk,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP,1980
161,161,DET,Leroy Loggins,Fairmont State University,,,,,,,,,,,,,,,,,,1980
162,162,GSW,Kurt Kanaskie,La Salle,,,,,,,,,,,,,,,,,,1980
163,163,UTA,Jim Brandon,Saint Peter's College,,,,,,,,,,,,,,,,,,1980
164,164,CHI,Modzel Greer,North Park University,,,,,,,,,,,,,,,,,,1980
165,165,NJN,Lloyd Terry,New Orleans,,,,,,,,,,,,,,,,,,1980
166,166,CLE,Jim Ellinghausen,Ohio State,,,,,,,,,,,,,,,,,,1980
167,167,IND,Steve Stielper,James Madison University,,,,,,,,,,,,,,,,,,1980
168,168,POR,John Stroeder,Montana,2,46,293,82,85,23,.369,.000,.667,6.4,1.8,1.8,0.5,-0.1,-.010,-5.9,-0.3,1980
169,169,DAL,Clarence Kea,Lamar,2,51,447,198,128,19,.485,.000,.692,8.8,3.9,2.5,0.4,1.0,.107,-3.6,-0.2,1980
170,170,WSB,Rich Valavicius,Auburn,,,,,,,,,,,,,,,,,,1980
171,171,NYK,James Salters,Penn,,,,,,,,,,,,,,,,,,1980
172,172,SAS,Bill Bailey,University of Texas Rio Grande Valley,,,,,,,,,,,,,,,,,,1980
173,173,HOU,Rosie Barnes,Bowling Green,,,,,,,,,,,,,,,,,,1980
174,174,MIL,Keith Valentine,Virginia Union University,,,,,,,,,,,,,,,,,,1980
175,175,PHO,Jim Connolly,La Salle,,,,,,,,,,,,,,,,,,1980
176,176,SEA,Al Dutch,Georgetown,,,,,,,,,,,,,,,,,,1980
177,177,PHI,Martin Lemelle,Grambling State University,,,,,,,,,,,,,,,,,,1980
178,178,LAL,Melvin Hooker,Edinboro University of Pennsylvania,,,,,,,,,,,,,,,,,,1980
179,179,BOS,Steve Wright,Boston University,,,,,,,,,,,,,,,,,,1980
Rk,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP,1980
180,180,DET,Terry DuPris,Huron University,,,,,,,,,,,,,,,,,,1980
181,181,UTA,Paul Renfro,UT Arlington,,,,,,,,,,,,,,,,,,1980
182,182,GSW,Billy Reid,San Francisco,1,59,597,190,60,71,.454,.000,.564,10.1,3.2,1.0,1.2,-0.6,-.050,-5.6,-0.5,1980
183,183,CHI,Jay Shidler,Kentucky,,,,,,,,,,,,,,,,,,1980
184,184,DEN,Jim Graziano,South Carolina,,,,,,,,,,,,,,,,,,1980
185,185,NJN,Barry Young,Colorado State,,,,,,,,,,,,,,,,,,1980
186,186,IND,Scott Rogers,Kenyon College,,,,,,,,,,,,,,,,,,1980
187,187,CLE,Melvin Crafter,Central State University,,,,,,,,,,,,,,,,,,1980
188,188,POR,Rick Boucher,University of Maine,,,,,,,,,,,,,,,,,,1980
189,189,DAL,Ken Williams,Houston,,,,,,,,,,,,,,,,,,1980
190,190,NYK,Don Wiley,Monmouth University,,,,,,,,,,,,,,,,,,1980
191,191,WSB,Clinton Wyatt,Alcorn State,,,,,,,,,,,,,,,,,,1980
192,192,SAS,Al Williams,University of North Texas,,,,,,,,,,,,,,,,,,1980
